time,sensor,local_track_id,true_target,x,y,vx,vy,track_quality,sigma_pos_m,sigma_vel_mps
22.65,RADAR_A,RADAR_A-T6495,TARGET_1_LINEAR,2533.3860114214476,9906.168816097192,98.60095670773087,-2.961099975936881,13,52.46035864770422,0.8743393107950702
22.92,RADAR_A,RADAR_A-T4802,TARGET_2_MANEUVER,7860.282076353122,14339.326823332902,-92.63107962199933,-45.41699116975934,13,52.46035864770422,0.8743393107950702
24.7,RADAR_A,RADAR_A-T6495,TARGET_1_LINEAR,2607.4585885985557,9734.739016957647,97.71510071748305,-3.689833419269944,12,69.3723258961401,1.1562054316023351
24.79,RADAR_A,RADAR_A-T4802,TARGET_2_MANEUVER,7599.955881719062,14372.623845790078,-84.41131922487197,-48.60062685741241,13,52.46035864770422,0.8743393107950702
25.21,RADAR_C,RADAR_C-T1378,TARGET_2_MANEUVER,8010.755826241257,14704.485851352454,-82.67208254358016,-44.098366924818485,9,160.417320008009,2.6736220001334834
25.45,RADAR_A,RADAR_A-CLUT-5555,CLUTTER,3320.2726729231063,-7081.000192671936,-118.79103185951098,66.89768631000018,2,1134.321747974356,18.905362466239264
25.81,RADAR_B,RADAR_B-T2635,TARGET_1_LINEAR,2260.0904757712965,10132.52404363672,98.28801931634328,-3.238155397387069,8,212.13203435596427,3.5355339059327378
26.5,RADAR_C,RADAR_C-T3409,TARGET_1_LINEAR,3248.5508712086503,10505.501199847771,93.77897103884112,-4.894412270568524,8,212.13203435596427,3.5355339059327378
26.65,RADAR_B,RADAR_B-CLUT-8641,CLUTTER,11465.116982717942,4637.176546353357,-71.11682608300991,62.22773364086628,1,1500.0,25.0
26.93,RADAR_A,RADAR_A-T6495,TARGET_1_LINEAR,2968.0063805965406,9855.169585704285,98.70648751801627,-1.3971960666559526,13,52.46035864770422,0.8743393107950702
26.98,RADAR_A,RADAR_A-T4802,TARGET_2_MANEUVER,7520.569773084614,14196.645785027678,-81.77180311649758,-54.03709846979717,12,69.3723258961401,1.1562054316023351
27.23,RADAR_A,RADAR_A-CLUT-6413,CLUTTER,17135.69159332953,10684.51332937714,-121.19394202960422,-64.08535923198592,2,1134.321747974356,18.905362466239264
27.23,RADAR_A,RADAR_A-CLUT-8557,CLUTTER,11932.903181344163,6628.224654504163,47.74897448594102,-18.58435949889356,2,1134.321747974356,18.905362466239264
27.23,RADAR_A,RADAR_A-CLUT-9119,CLUTTER,6806.495779953979,8814.074172188544,-122.34786564106871,-210.87742940713014,2,1134.321747974356,18.905362466239264
27.23,RADAR_A,RADAR_A-CLUT-6367,CLUTTER,-5503.824217944992,1380.5044039036393,-69.07948839719472,-2.496279115126718,5,490.536420678438,8.1756070113073
27.99,RADAR_C,RADAR_C-CLUT-3406,CLUTTER,-21347.206835360677,5176.0409087579,10.218764235543993,62.56219100593021,6,370.9507534326998,6.1825125572116635
27.99,RADAR_C,RADAR_C-CLUT-2902,CLUTTER,-31600.87737844634,-6302.483447021815,32.0461417142229,30.508226766422794,2,1134.321747974356,18.905362466239264
27.99,RADAR_C,RADAR_C-CLUT-6229,CLUTTER,27283.63121442691,14967.267455487166,109.24211700210125,227.62514197577525,3,857.790551951732,14.296509199195533
27.99,RADAR_C,RADAR_C-CLUT-6977,CLUTTER,-7165.414261011737,14137.219808599315,-52.66985709011295,106.98521450920049,1,1500.0,25.0
27.99,RADAR_C,RADAR_C-CLUT-2152,CLUTTER,14103.226470890477,-12559.050736716006,-120.87421838989472,-111.9342064981786,3,857.790551951732,14.296509199195533
27.99,RADAR_C,RADAR_C-CLUT-1944,CLUTTER,27791.41278753048,14881.119476493976,-164.27075068327372,-25.28663688983787,2,1134.321747974356,18.905362466239264
27.99,RADAR_C,RADAR_C-CLUT-4842,CLUTTER,369.6207169384344,18.84674754221797,-72.92938417231221,-71.73331954667053,3,857.790551951732,14.296509199195533
27.99,RADAR_C,RADAR_C-CLUT-6612,CLUTTER,2005.9066818342278,-1060.0865027113966,-24.743906071461197,-40.37557517964372,3,857.790551951732,14.296509199195533
27.99,RADAR_C,RADAR_C-CLUT-9625,CLUTTER,1707.4128327124095,4205.563899994194,25.14709465051444,143.6854663401346,4,648.6736521905174,10.811227536508623
28.56,RADAR_A,RADAR_A-T6495,TARGET_1_LINEAR,3086.983638582411,9840.224256623645,96.85417503182923,-3.929266557090786,12,69.3723258961401,1.1562054316023351
29.14,RADAR_A,RADAR_A-CLUT-5938,CLUTTER,4582.330386711222,17412.621903518877,129.81100304283336,13.168627624652432,1,1500.0,25.0
29.49,RADAR_A,RADAR_A-T4802,TARGET_2_MANEUVER,7274.45207162783,13950.255085053448,-81.39929477313035,-57.27852888168045,14,39.671283813750286,0.6611880635625048
29.68,RADAR_B,RADAR_B-T2635,TARGET_1_LINEAR,2992.051716525766,10349.9657439558,95.74744909285351,-5.325620669613114,10,121.30990322456422,2.021831720409404
30.2,RADAR_A,RADAR_A-T6495,TARGET_1_LINEAR,3187.5422294356867,9773.028842737393,100.4803657914053,-3.4623141276040608,12,69.3723258961401,1.1562054316023351
31.13,RADAR_A,RADAR_A-CLUT-4874,CLUTTER,3414.2516583388106,-3058.223421087543,-18.00801598070163,-67.38966445818748,4,648.6736521905174,10.811227536508623
31.13,RADAR_A,RADAR_A-CLUT-7353,CLUTTER,4000.4589785684425,6108.257777620918,127.88304896770731,64.17027668944955,4,648.6736521905174,10.811227536508623
31.13,RADAR_A,RADAR_A-CLUT-2565,CLUTTER,8330.156916834887,1015.4273896230875,-102.6516006757005,105.38262462220678,5,490.536420678438,8.1756070113073
31.39,RADAR_A,RADAR_A-T4802,TARGET_2_MANEUVER,7169.107311307667,13879.215061869498,-79.96557119028883,-62.42269813645649,14,39.671283813750286,0.6611880635625048
31.93,RADAR_C,RADAR_C-CLUT-7324,CLUTTER,1190.7316117054545,15149.297317254905,-48.45439999486384,-2.5633896544389496,1,1500.0,25.0
31.93,RADAR_C,RADAR_C-CLUT-3415,CLUTTER,-5402.076446007662,36589.879877656254,108.36808434864221,-97.70967339269973,6,370.9507534326998,6.1825125572116635
31.93,RADAR_C,RADAR_C-CLUT-6766,CLUTTER,-6286.362291636439,-332.3315302827188,92.96061634169683,62.58982162337307,2,1134.321747974356,18.905362466239264
31.93,RADAR_C,RADAR_C-CLUT-5908,CLUTTER,-2777.054751144334,569.5995392283018,-121.1064400995883,50.47004828769245,6,370.9507534326998,6.1825125572116635
31.93,RADAR_C,RADAR_C-CLUT-9605,CLUTTER,8511.13293667716,436.0179542137134,-121.52077802628982,113.08395237391375,5,490.536420678438,8.1756070113073
31.93,RADAR_C,RADAR_C-CLUT-5798,CLUTTER,-8332.858093421168,27800.761266239602,-65.69277665562691,43.001370157851404,2,1134.321747974356,18.905362466239264
31.93,RADAR_C,RADAR_C-CLUT-2953,CLUTTER,39220.366721306644,7568.362825352342,78.12355801230466,164.5161064524791,4,648.6736521905174,10.811227536508623
32.13,RADAR_B,RADAR_B-CLUT-7083,CLUTTER,11545.415670529164,-5290.246693712586,28.66756088608026,-95.72463428933492,2,1134.321747974356,18.905362466239264
32.13,RADAR_B,RADAR_B-CLUT-8226,CLUTTER,16244.152850838458,405.6053796837368,-137.45099923008286,-96.22425557162664,4,648.6736521905174,10.811227536508623
32.46,RADAR_A,RADAR_A-T6495,TARGET_1_LINEAR,3468.245574263018,9774.760362023682,99.01309117326635,-4.008219867217988,13,52.46035864770422,0.8743393107950702
32.79,RADAR_A,RADAR_A-CLUT-6533,CLUTTER,5750.579556460239,4615.4302676899915,-227.12629275883415,69.8902801659624,5,490.536420678438,8.1756070113073
32.79,RADAR_A,RADAR_A-CLUT-4326,CLUTTER,9382.47625778674,6859.954388524295,-2.432221322439882,6.655177337721144,2,1134.321747974356,18.905362466239264
33.69,RADAR_A,RADAR_A-T4802,TARGET_2_MANEUVER,6900.882428353908,13838.616954341893,-76.99935712895301,-63.015194198402206,12,69.3723258961401,1.1562054316023351
34.46,RADAR_A,RADAR_A-T6495,TARGET_1_LINEAR,3727.3355902926774,9855.938493896356,98.4530795766522,-1.1912823077908647,12,69.3723258961401,1.1562054316023351
35.27,RADAR_A,RADAR_A-T4802,TARGET_2_MANEUVER,6902.138799762573,13644.447752816804,-72.3774154168265,-68.25539257796449,12,69.3723258961401,1.1562054316023351
35.7,RADAR_B,RADAR_B-T2635,TARGET_1_LINEAR,3348.5592967369635,10218.004962495792,96.50702106156353,-0.6482294875876545,11,91.73630764819175,1.528938460803196
35.83,RADAR_B,RADAR_B-CLUT-8972,CLUTTER,23157.08434754215,17099.57136285658,51.67777302556296,30.483706712016783,3,857.790551951732,14.296509199195533
35.83,RADAR_B,RADAR_B-CLUT-3338,CLUTTER,11058.255863286473,6825.084779306193,-78.28707119909235,27.045352971172,1,1500.0,25.0
35.83,RADAR_B,RADAR_B-CLUT-2074,CLUTTER,31026.493088504434,16606.472730452617,-28.10176296885164,48.98657712020096,2,1134.321747974356,18.905362466239264
35.83,RADAR_B,RADAR_B-CLUT-2754,CLUTTER,20062.842960638976,9924.81909483409,28.227346731031503,-21.490173750927177,2,1134.321747974356,18.905362466239264
36.26,RADAR_A,RADAR_A-T6495,TARGET_1_LINEAR,3908.8595041821513,9924.14516425272,98.06973272482571,-1.3559914012822845,12,69.3723258961401,1.1562054316023351
38.25,RADAR_A,RADAR_A-CLUT-3892,CLUTTER,-5012.838387967358,-646.4926192223411,76.95897512574729,-18.960957601010218,5,490.536420678438,8.1756070113073
38.25,RADAR_A,RADAR_A-T4802,TARGET_2_MANEUVER,6613.902719061269,13437.798636415633,-72.80694547753187,-68.68837492894752,14,39.671283813750286,0.6611880635625048
38.25,RADAR_A,RADAR_A-CLUT-9446,CLUTTER,4359.701783202997,9699.810531772371,-6.653496864162833,96.93794387765502,4,648.6736521905174,10.811227536508623
38.25,RADAR_A,RADAR_A-CLUT-5516,CLUTTER,3362.428475599032,3352.5611214293704,-98.8290421337962,-43.137121264499626,4,648.6736521905174,10.811227536508623
39.05,RADAR_A,RADAR_A-T6495,TARGET_1_LINEAR,4208.883499910933,9860.973682818,96.79602423642439,-0.8358435837912949,14,39.671283813750286,0.6611880635625048
40.25,RADAR_A,RADAR_A-CLUT-5711,CLUTTER,6773.150455130512,2469.276018112624,10.080041523525384,-10.954799088752347,4,648.6736521905174,10.811227536508623
40.25,RADAR_A,RADAR_A-T4802,TARGET_2_MANEUVER,6516.145893575343,13272.631597628828,-67.25747305792885,-74.63891864153709,14,39.671283813750286,0.6611880635625048
40.29,RADAR_A,RADAR_A-T6495,TARGET_1_LINEAR,4236.388710127165,9867.315789063307,96.10107556634131,-2.940080522800221,12,69.3723258961401,1.1562054316023351
42.03,RADAR_B,RADAR_B-CLUT-5150,CLUTTER,8946.84854154956,22181.391748354432,-111.2475888745646,-115.77388749928542,5,490.536420678438,8.1756070113073
42.03,RADAR_B,RADAR_B-CLUT-4483,CLUTTER,7988.423254879397,10213.810628712868,-159.18524150393176,-53.990279714409404,2,1134.321747974356,18.905362466239264
42.03,RADAR_B,RADAR_B-CLUT-3837,CLUTTER,14322.321815505098,5435.911030504663,-58.99039227983668,-66.73478789860991,1,1500.0,25.0
42.03,RADAR_B,RADAR_B-CLUT-1864,CLUTTER,26261.182251007904,-896.3452822578838,-78.69406301012631,-100.18564478934572,1,1500.0,25.0
42.03,RADAR_B,RADAR_B-CLUT-8287,CLUTTER,31259.37435866967,16287.86676715589,41.82540303948345,-27.724883016549356,5,490.536420678438,8.1756070113073
42.03,RADAR_B,RADAR_B-CLUT-2782,CLUTTER,26446.60696773292,4842.693454646453,-2.5416938237404247,163.02860401893577,5,490.536420678438,8.1756070113073
42.31,RADAR_A,RADAR_A-T6495,TARGET_1_LINEAR,4478.51637504007,9836.9237998395,95.60728447742395,0.03415220690940024,12,69.3723258961401,1.1562054316023351
42.37,RADAR_A,RADAR_A-CLUT-8688,CLUTTER,11531.500331950927,6435.478356298423,6.360378589415823,5.228047687821066,4,648.6736521905174,10.811227536508623
42.7,RADAR_A,RADAR_A-T4802,TARGET_2_MANEUVER,6320.276806255202,13135.98621581591,-64.83892985147764,-77.35989104497189,13,52.46035864770422,0.8743393107950702
42.71,RADAR_C,RADAR_C-CLUT-2773,CLUTTER,166.50983530663697,263.0946289516759,-79.05763320492176,-34.66246464793781,1,1500.0,25.0
42.71,RADAR_C,RADAR_C-CLUT-8319,CLUTTER,-2476.371370794974,1887.2940536774597,-133.96610558304442,118.09814387290243,3,857.790551951732,14.296509199195533
42.71,RADAR_C,RADAR_C-CLUT-6420,CLUTTER,1553.8989839387432,3673.949254374608,22.277076235370956,1.8010379518181998,5,490.536420678438,8.1756070113073
42.71,RADAR_C,RADAR_C-CLUT-5862,CLUTTER,-36463.242524096146,-10707.109054830078,9.747557130596316,7.577140148582293,4,648.6736521905174,10.811227536508623
42.71,RADAR_C,RADAR_C-CLUT-2607,CLUTTER,-6196.630862223361,-28190.034741951593,-176.95950665776547,63.4972609661949,6,370.9507534326998,6.1825125572116635
42.71,RADAR_C,RADAR_C-CLUT-4791,CLUTTER,4890.013733838835,4650.178118992834,-41.20763868144316,68.27147510871009,5,490.536420678438,8.1756070113073
42.71,RADAR_C,RADAR_C-CLUT-5107,CLUTTER,8263.535586872045,-2343.4713444069957,-257.2845759405709,138.05550342518166,6,370.9507534326998,6.1825125572116635
42.71,RADAR_C,RADAR_C-CLUT-3666,CLUTTER,11140.926078732851,23362.35104196213,-182.20500854792675,-33.718922868121496,2,1134.321747974356,18.905362466239264
42.71,RADAR_C,RADAR_C-CLUT-9712,CLUTTER,-9435.974595332587,-15245.187707792833,-37.414082546370224,-140.36100623111344,1,1500.0,25.0
42.79,RADAR_B,RADAR_B-T6599,TARGET_2_MANEUVER,5707.166090279739,13682.230963765904,-61.80399640863462,-84.48059463309033,8,212.13203435596427,3.5355339059327378
43.39,RADAR_C,RADAR_C-T5444,TARGET_1_LINEAR,4858.805170533702,11328.060123832585,90.85199160602517,9.304062830847926,7,280.51833803078955,4.6753056338464924
43.78,RADAR_C,RADAR_C-T6969,TARGET_2_MANEUVER,6203.745850243417,13124.730877919646,-69.18483997232472,-78.91990113341592,6,370.9507534326998,6.1825125572116635
44.62,RADAR_A,RADAR_A-CLUT-8242,CLUTTER,15355.397013520824,549.2609409719962,6.384118724698648,13.36296005810841,6,370.9507534326998,6.1825125572116635
44.62,RADAR_A,RADAR_A-CLUT-9959,CLUTTER,8825.592664926658,3434.536296082938,33.391610458713366,98.7801531235836,5,490.536420678438,8.1756070113073
