time,sensor,local_track_id,callsign_true,x,y,vx,vy,track_quality,sigma_pos_m,sigma_vel_mps,is_clutter
24.4,RADAR_A,RADAR_A-CL91008,CLUTTER,-10140.835820749096,-42578.17781448605,9.70896818467399,0.5351756452919858,5,490.536420678438,8.1756070113073,True
24.4,RADAR_A,RADAR_A-CL92418,CLUTTER,-13510.528078957257,63353.514625916665,-14.28525342200365,10.837814342629185,2,1134.321747974356,18.905362466239264,True
24.46,RADAR_C,RADAR_C-CL90576,CLUTTER,44338.55228254208,-66150.07013794885,-18.305109795302993,-6.801603798103579,3,857.790551951732,14.296509199195533,True
24.46,RADAR_C,RADAR_C-CL54380,CLUTTER,98364.4225247697,21407.850584271364,-7.034951285677429,-6.8943959386777225,3,857.790551951732,14.296509199195533,True
24.46,RADAR_C,RADAR_C-CL35133,CLUTTER,49327.72796081717,-84049.82125876837,23.133803003843234,11.31253989932569,1,1500.0,25.0,True
24.46,RADAR_C,RADAR_C-CL69448,CLUTTER,43558.897880212375,-237.02758755360264,-11.272425825603976,20.43071994084059,2,1134.321747974356,18.905362466239264,True
24.46,RADAR_C,RADAR_C-CL58776,CLUTTER,-54903.37056425287,65232.87413567773,-27.32006855228053,4.955232932051727,1,1500.0,25.0,True
24.46,RADAR_C,RADAR_C-CL93221,CLUTTER,12897.420020909965,51933.26248016942,-28.02718538714647,-28.477679669572954,1,1500.0,25.0,True
24.53,RADAR_B,RADAR_B-T8179,PGT549U,-80694.61385610708,27559.411331809722,-43.74781525002562,34.34908762449115,5,490.536420678438,8.1756070113073,False
26.21,RADAR_B,RADAR_B-CL39036,CLUTTER,-91729.82145955764,45941.6063623481,2.1348862983786225,-7.20504953412742,3,857.790551951732,14.296509199195533,True
26.21,RADAR_B,RADAR_B-CL51762,CLUTTER,-33761.057643549706,-48487.14660233129,-6.095987106307864,18.75139203262314,3,857.790551951732,14.296509199195533,True
26.21,RADAR_B,RADAR_B-CL86950,CLUTTER,64295.354477115354,-23660.25586535882,-19.26720273078417,23.577541581468164,3,857.790551951732,14.296509199195533,True
26.75,RADAR_A,RADAR_A-T8270,PGT549U,-80802.91403526173,27972.12237381811,-43.19449204020944,31.29682686878756,10,121.30990322456422,2.021831720409404,False
27.25,RADAR_A,RADAR_A-CL90913,CLUTTER,-18979.57459057588,92398.78197336453,-2.7907184376118037,-10.380084820516908,3,857.790551951732,14.296509199195533,True
28.45,RADAR_B,RADAR_B-T8179,PGT549U,-81083.03559339236,28286.829306581378,-47.37502962434497,35.02251362107089,8,212.13203435596427,3.5355339059327378,False
29.4,RADAR_A,RADAR_A-T8270,PGT549U,-80827.54859903317,27965.458794527294,-47.598307606349735,34.48387185869197,11,91.73630764819175,1.528938460803196,False
29.88,RADAR_A,RADAR_A-CL61869,CLUTTER,-43091.87794558878,63846.11536802046,47.362947539747736,-1.2468924719868975,2,1134.321747974356,18.905362466239264,True
30.13,RADAR_C,RADAR_C-CL12299,CLUTTER,2123.7431300384196,12006.536031400101,-2.764729217157697,6.373844030572374,2,1134.321747974356,18.905362466239264,True
30.13,RADAR_C,RADAR_C-CL36716,CLUTTER,75416.0295991931,-97577.70127873479,-18.510703105921852,34.838248230408226,1,1500.0,25.0,True
30.13,RADAR_C,RADAR_C-CL10283,CLUTTER,92108.7333256797,-57673.30703970539,-23.319621696595892,10.726324648072115,1,1500.0,25.0,True
30.13,RADAR_C,RADAR_C-CL43573,CLUTTER,-4044.3464382044185,-86281.35215631955,-1.4500975791022235,8.017488378778708,3,857.790551951732,14.296509199195533,True
30.13,RADAR_C,RADAR_C-CL36720,CLUTTER,39711.20065586161,14020.731773863343,5.849350504734564,15.513357862933612,3,857.790551951732,14.296509199195533,True
30.88,RADAR_B,RADAR_B-CL85531,CLUTTER,-31861.121842762834,93928.60502727938,-14.891336277754515,4.396259715264119,3,857.790551951732,14.296509199195533,True
30.88,RADAR_B,RADAR_B-CL87668,CLUTTER,-7684.1251923303935,-45135.142604318855,12.827310888866622,8.635854970245344,5,490.536420678438,8.1756070113073,True
31.85,RADAR_A,RADAR_A-T8270,PGT549U,-80985.20521347196,28101.241173768656,-49.86505484843086,32.005016029001894,9,160.417320008009,2.6736220001334834,False
32.87,RADAR_A,RADAR_A-CL38562,CLUTTER,-1076.3969779935578,-73603.40039751856,12.09022430786209,1.959190261060364,7,280.51833803078955,4.6753056338464924,True
34.04,RADAR_A,RADAR_A-T8270,PGT549U,-81205.64025997405,28268.693039595855,-49.94372702032985,35.31520262061148,11,91.73630764819175,1.528938460803196,False
34.46,RADAR_C,RADAR_C-T5327,PGT549U,-81396.01902474568,28232.618636510026,-45.690059493570544,40.25853278035841,7,280.51833803078955,4.6753056338464924,False
35.62,RADAR_A,RADAR_A-CL70746,CLUTTER,-17095.83412196378,68433.20601227661,5.319454192719922,6.233559548862622,7,280.51833803078955,4.6753056338464924,True
35.62,RADAR_A,RADAR_A-CL36539,CLUTTER,-41215.454205699076,-49217.41506599438,-4.123716151531633,-10.078826648503824,3,857.790551951732,14.296509199195533,True
35.76,RADAR_B,RADAR_B-T2881,PGT549U,-81887.65383045633,27839.47985421418,-40.90985816285901,43.00662092944218,5,490.536420678438,8.1756070113073,False
36.89,RADAR_A,RADAR_A-T8270,PGT549U,-81503.5887129348,28433.520345308254,-53.85155470622384,37.85118681493144,10,121.30990322456422,2.021831720409404,False
37.11,RADAR_B,RADAR_B-CL81502,CLUTTER,-84187.7728487832,-6910.498572065495,-4.280932264151894,-12.168757781564144,5,490.536420678438,8.1756070113073,True
37.11,RADAR_B,RADAR_B-CL48786,CLUTTER,28283.902616848194,-29787.235398315403,17.96490272104582,-6.12014273028029,3,857.790551951732,14.296509199195533,True
38.56,RADAR_C,RADAR_C-T5327,PGT549U,-82191.7546966558,28321.360736147224,-40.733640420524225,42.149764962850625,5,490.536420678438,8.1756070113073,False
39.29,RADAR_A,RADAR_A-T8270,PGT549U,-81545.59820241893,28506.064907887376,-54.75079396155119,41.31405996212746,9,160.417320008009,2.6736220001334834,False
40.16,RADAR_C,RADAR_C-CL74734,CLUTTER,30970.072884761015,-69818.71655172718,26.326308714036138,13.229488285755238,2,1134.321747974356,18.905362466239264,True
40.16,RADAR_C,RADAR_C-CL95563,CLUTTER,70065.67620084409,-1577.8191986337188,-6.478788211331843,-26.947884830779444,2,1134.321747974356,18.905362466239264,True
40.16,RADAR_C,RADAR_C-CL80699,CLUTTER,-63170.508869969024,56871.97292781735,-6.576736193845411,-4.296510692174034,3,857.790551951732,14.296509199195533,True
40.16,RADAR_C,RADAR_C-CL11099,CLUTTER,81207.02880404162,54642.933202225075,3.1933102492438254,-17.6243983904969,2,1134.321747974356,18.905362466239264,True
40.16,RADAR_C,RADAR_C-CL47387,CLUTTER,21148.02990644968,73140.05561715589,-5.178712944135583,-12.089696938573246,3,857.790551951732,14.296509199195533,True
40.16,RADAR_C,RADAR_C-CL66225,CLUTTER,-18228.211039227244,-68968.57891094299,27.339827840049285,-28.132241249217227,1,1500.0,25.0,True
40.38,RADAR_B,RADAR_B-T2881,PGT549U,-81608.52713115935,28514.90404193477,-54.382554810399604,42.340660171950944,9,160.417320008009,2.6736220001334834,False
40.43,RADAR_A,RADAR_A-CL35727,CLUTTER,-93596.3893361098,-40656.50968419181,-2.9570527615617346,-4.69447723033904,8,212.13203435596427,3.5355339059327378,True
40.43,RADAR_A,RADAR_A-CL14642,CLUTTER,-3796.244039907644,-17110.412992904094,40.62054436108337,-14.295112877528481,2,1134.321747974356,18.905362466239264,True
41.7,RADAR_A,RADAR_A-T8270,PGT549U,-81953.71967225293,28721.902197506806,-59.498055811673275,41.64063386799251,9,160.417320008009,2.6736220001334834,False
42.05,RADAR_B,RADAR_B-CL51732,CLUTTER,96050.31441065914,-52038.298897507215,9.186005824881086,-13.219634122233927,6,370.9507534326998,6.1825125572116635,True
42.05,RADAR_B,RADAR_B-CL90452,CLUTTER,68975.18561137139,-42645.49384958014,0.7523622491130773,-8.912428353629767,6,370.9507534326998,6.1825125572116635,True
42.05,RADAR_B,RADAR_B-CL87768,CLUTTER,29642.338197809542,52968.046498795506,5.295255393174872,-8.142345288242414,3,857.790551951732,14.296509199195533,True
42.82,RADAR_A,RADAR_A-CL44312,CLUTTER,-94838.56636175378,-95944.00524651601,-9.093952259908507,-9.547125716937488,5,490.536420678438,8.1756070113073,True
44.23,RADAR_B,RADAR_B-T2881,PGT549U,-82104.59899816728,27964.98141169279,-70.24921585661616,42.101446990114816,6,370.9507534326998,6.1825125572116635,False
44.32,RADAR_A,RADAR_A-T8270,PGT549U,-82127.21268707298,28699.85109689422,-63.57141046780176,42.712439544744576,10,121.30990322456422,2.021831720409404,False
45.74,RADAR_C,RADAR_C-T5327,PGT549U,-81911.19539996085,27845.4189304729,-64.80963276651374,52.73280391547311,5,490.536420678438,8.1756070113073,False
46.42,RADAR_A,RADAR_A-T8270,PGT549U,-82098.97433933671,28859.316836850656,-62.3846403442613,45.73350806655295,9,160.417320008009,2.6736220001334834,False
47.47,RADAR_B,RADAR_B-CL60826,CLUTTER,-78550.99300452934,1119.05040104629,4.454764715232888,25.566962138297782,4,648.6736521905174,10.811227536508623,True
47.47,RADAR_B,RADAR_B-CL79939,CLUTTER,-76516.79106698888,86705.50067504673,-4.626460566749905,-1.2126777711810366,6,370.9507534326998,6.1825125572116635,True
47.47,RADAR_B,RADAR_B-CL29192,CLUTTER,55749.713299821015,15045.444473487194,9.269517300378002,3.4168742317976992,4,648.6736521905174,10.811227536508623,True
47.47,RADAR_B,RADAR_B-CL85103,CLUTTER,-17042.470938550046,6157.846888442058,11.09337629442967,-5.449147678133754,2,1134.321747974356,18.905362466239264,True
47.87,RADAR_A,RADAR_A-CL89059,CLUTTER,99934.64104841845,-65695.4612425626,-0.7565715996515981,2.8147061980027326,9,160.417320008009,2.6736220001334834,True
49.49,RADAR_A,RADAR_A-T8270,PGT549U,-82161.57366931098,29091.528380486696,-63.54780649786115,50.167397544173916,10,121.30990322456422,2.021831720409404,False
50.57,RADAR_A,RADAR_A-CL33504,CLUTTER,-71900.53702783967,-22122.629066461566,-6.880458513608195,17.10012092473935,3,857.790551951732,14.296509199195533,True
50.57,RADAR_A,RADAR_A-CL32525,CLUTTER,-2925.5257590899128,-29218.83474862826,33.86856628036322,4.950474356489875,2,1134.321747974356,18.905362466239264,True
51.63,RADAR_A,RADAR_A-T8270,PGT549U,-82360.22992740443,29322.116016103384,-69.08481317547869,48.9447593008674,10,121.30990322456422,2.021831720409404,False
52.43,RADAR_B,RADAR_B-CL90612,CLUTTER,2090.6035248746484,-44071.72419416967,1.365806023755373,-7.8546953345887545,5,490.536420678438,8.1756070113073,True
52.43,RADAR_B,RADAR_B-CL90826,CLUTTER,-46215.944707291754,-11571.31566028444,-2.3853187278452688,2.591350231508239,1,1500.0,25.0,True
52.43,RADAR_B,RADAR_B-CL13974,CLUTTER,82922.68983628842,-51567.887135994315,-1.30786023960411,5.925247428170657,5,490.536420678438,8.1756070113073,True
52.43,RADAR_B,RADAR_B-CL36375,CLUTTER,-4269.002538071829,-68674.23625011841,-8.9966173258379,3.92403442420281,3,857.790551951732,14.296509199195533,True
52.43,RADAR_B,RADAR_B-CL99019,CLUTTER,-80121.83505052772,-10561.732959064218,-16.417466228044105,4.537510953580691,3,857.790551951732,14.296509199195533,True
52.43,RADAR_B,RADAR_B-CL11055,CLUTTER,10178.572080961516,-94104.47928215953,-0.16569284712923085,-12.265055656948569,4,648.6736521905174,10.811227536508623,True
53.41,RADAR_A,RADAR_A-CL56840,CLUTTER,22928.563786977204,69843.82893882098,-3.7007355493777125,9.752714428288265,4,648.6736521905174,10.811227536508623,True
53.41,RADAR_A,RADAR_A-CL31311,CLUTTER,13867.040355218793,38522.68868502014,-2.1449257258959515,-4.295098525663598,9,160.417320008009,2.6736220001334834,True
53.41,RADAR_A,RADAR_A-CL36008,CLUTTER,37977.74644768069,81219.48992875661,3.0644571521478436,3.405406639595669,9,160.417320008009,2.6736220001334834,True
53.75,RADAR_C,RADAR_C-CL80061,CLUTTER,64737.98199934943,-55152.5288780702,-3.969046926276634,5.166861547464371,1,1500.0,25.0,True
53.75,RADAR_C,RADAR_C-CL86364,CLUTTER,98575.92703953054,3350.8119191766746,-2.693559153766601,-23.73347825024532,3,857.790551951732,14.296509199195533,True
53.75,RADAR_C,RADAR_C-CL19290,CLUTTER,38797.066403367004,-85322.20509804657,-9.91341122766707,-42.195212072411906,1,1500.0,25.0,True
53.75,RADAR_C,RADAR_C-CL38929,CLUTTER,82332.3018967348,-33650.654884713644,4.197188790694096,-13.97697311783506,3,857.790551951732,14.296509199195533,True
53.75,RADAR_C,RADAR_C-CL42563,CLUTTER,-65189.3904642892,66919.7481938102,14.84622741234791,-11.122846734392152,1,1500.0,25.0,True
54.17,RADAR_A,RADAR_A-T8270,PGT549U,-82644.72131704424,29260.86335200104,-68.55091983187236,50.797577253624965,11,91.73630764819175,1.528938460803196,False
54.64,RADAR_B,RADAR_B-T6981,PGT549U,-82478.37525410079,29273.098929091393,-66.9886060082451,50.52468294511701,9,160.417320008009,2.6736220001334834,False
55.99,RADAR_A,RADAR_A-CL18382,CLUTTER,6606.112297651111,-72420.23565393321,6.371638298474937,12.460207889652173,3,857.790551951732,14.296509199195533,True
56.56,RADAR_A,RADAR_A-T8270,PGT549U,-82844.66198463149,29280.143742083088,-69.56234014424349,51.031882625072704,11,91.73630764819175,1.528938460803196,False
56.95,RADAR_C,RADAR_C-T5327,PGT549U,-83135.75498985841,28682.109423180147,-69.75799808714093,50.42192061324841,4,648.6736521905174,10.811227536508623,False
57.14,RADAR_B,RADAR_B-CL68547,CLUTTER,8771.541937171962,51921.269053588796,-19.49809446907443,-11.393451512817544,3,857.790551951732,14.296509199195533,True
57.14,RADAR_B,RADAR_B-CL19784,CLUTTER,46590.23062102575,2657.905248265597,-20.040336241320126,-1.0864772174933728,1,1500.0,25.0,True
57.14,RADAR_B,RADAR_B-CL41424,CLUTTER,-65317.89433263728,-11556.769151277258,-2.829721564690303,-12.367358051035962,6,370.9507534326998,6.1825125572116635,True
57.14,RADAR_B,RADAR_B-CL20719,CLUTTER,-54299.128464305315,-32575.965806029024,0.3255647363031127,15.146463902662136,1,1500.0,25.0,True
57.14,RADAR_B,RADAR_B-CL16565,CLUTTER,-62121.703425701024,-69576.13195391433,1.3497788135904258,31.543379044835458,4,648.6736521905174,10.811227536508623,True
58.62,RADAR_A,RADAR_A-CL68582,CLUTTER,-61304.830117126374,78406.0230819562,-13.664556914323912,-5.348022667230141,7,280.51833803078955,4.6753056338464924,True
58.62,RADAR_A,RADAR_A-CL42521,CLUTTER,35149.35206943541,92050.4650402875,0.3219068451295393,5.319851283447254,7,280.51833803078955,4.6753056338464924,True
59.15,RADAR_A,RADAR_A-T8270,PGT549U,-82819.43081121115,29586.08482599753,-71.0380452194986,52.127405511408746,10,121.30990322456422,2.021831720409404,False
60.07,RADAR_B,RADAR_B-T6981,PGT549U,-84300.67003190635,29581.118574116277,-70.8669596397216,55.371756122850144,6,370.9507534326998,6.1825125572116635,False
60.67,RADAR_A,RADAR_A-CL72805,CLUTTER,-45416.56793512574,-99509.08271123115,1.3374766536941523,3.1722795839479647,6,370.9507534326998,6.1825125572116635,True
60.67,RADAR_A,RADAR_A-CL49423,CLUTTER,-86202.53834826389,93686.25517849397,24.195127403989122,2.214116450288777,4,648.6736521905174,10.811227536508623,True
61.31,RADAR_A,RADAR_A-T8270,PGT549U,-83175.35666925246,29691.76331603765,-70.49101045679015,56.43628694968215,11,91.73630764819175,1.528938460803196,False
61.77,RADAR_B,RADAR_B-CL22935,CLUTTER,-99743.32735412395,-52027.55000459105,36.20422730410239,-23.14853996777274,2,1134.321747974356,18.905362466239264,True
61.77,RADAR_B,RADAR_B-CL71610,CLUTTER,-93820.153412627,-52129.21296925215,12.663649333981343,7.135505755693612,4,648.6736521905174,10.811227536508623,True
61.77,RADAR_B,RADAR_B-CL23992,CLUTTER,-63062.473057697185,59081.22579689749,5.838138477725196,9.983656509002362,2,1134.321747974356,18.905362466239264,True
61.77,RADAR_B,RADAR_B-CL72616,CLUTTER,-15617.737575135354,-41815.84991334759,-5.390307701948505,3.524916536148049,6,370.9507534326998,6.1825125572116635,True
61.77,RADAR_B,RADAR_B-CL20346,CLUTTER,32668.247432065546,-58244.21399160167,-7.466013630462578,25.04392207040787,1,1500.0,25.0,True
61.77,RADAR_B,RADAR_B-CL58845,CLUTTER,-55363.48858945346,29533.439338967088,-12.843282448177348,8.085786706681326,4,648.6736521905174,10.811227536508623,True
63.33,RADAR_A,RADAR_A-CL97520,CLUTTER,97640.69854539484,-30727.299378301148,10.398308620399037,8.875822499814515,4,648.6736521905174,10.811227536508623,True
63.33,RADAR_A,RADAR_A-CL49776,CLUTTER,-22716.887633883758,-18735.39363088415,3.91638549316292,2.003241106816813,8,212.13203435596427,3.5355339059327378,True
64.27,RADAR_C,RADAR_C-CL94634,CLUTTER,42458.944563928264,-44621.52923408012,-15.86866795849256,10.45229297405705,3,857.790551951732,14.296509199195533,True
65.56,RADAR_B,RADAR_B-CL22626,CLUTTER,-24018.213255233873,-29854.043164027404,-0.00036335473317729484,-17.005866726238445,4,648.6736521905174,10.811227536508623,True
65.88,RADAR_A,RADAR_A-CL65822,CLUTTER,82319.37731205483,-26347.44202561736,-39.6931629268181,-45.87041318444347,2,1134.321747974356,18.905362466239264,True
66.28,RADAR_C,RADAR_C-T5327,PGT549U,-83840.67539778654,29383.52236874149,-73.58355208138995,55.37693750187361,7,280.51833803078955,4.6753056338464924,False
66.47,RADAR_A,RADAR_A-T5973,PGT549U,-83907.19156759312,29805.40185771383,-72.8822743754131,53.78220093015377,10,121.30990322456422,2.021831720409404,False
68.71,RADAR_A,RADAR_A-CL17925,CLUTTER,63832.90001924595,99229.04842483837,2.870837888131895,-0.7654806312847686,8,212.13203435596427,3.5355339059327378,True
68.79,RADAR_A,RADAR_A-T5973,PGT549U,-83843.27509648511,30116.761844537505,-70.45490387328432,54.56580977241472,11,91.73630764819175,1.528938460803196,False
70.06,RADAR_B,RADAR_B-T5313,PGT549U,-83696.453629468,30224.908735307527,-76.5508513563244,50.72459484823224,9,160.417320008009,2.6736220001334834,False
70.51,RADAR_A,RADAR_A-CL76912,CLUTTER,57866.69646811046,6466.120517420524,5.559727538196349,-52.24901161666019,2,1134.321747974356,18.905362466239264,True
70.51,RADAR_A,RADAR_A-CL86830,CLUTTER,46269.01903705433,97866.65736565506,5.8444365403890775,-5.376608827079926,4,648.6736521905174,10.811227536508623,True
70.51,RADAR_A,RADAR_A-CL30439,CLUTTER,-33538.017852008066,-5891.063009755453,30.05190218895592,12.596113666951021,3,857.790551951732,14.296509199195533,True
70.99,RADAR_A,RADAR_A-T5973,PGT549U,-83877.0069305995,30180.084681730517,-71.9723307925291,55.245359808230106,10,121.30990322456422,2.021831720409404,False
71.58,RADAR_C,RADAR_C-CL54705,CLUTTER,14794.070982138408,71262.2554972445,-7.045687648571554,-22.034688804976113,3,857.790551951732,14.296509199195533,True
71.58,RADAR_C,RADAR_C-CL14771,CLUTTER,76202.14973785874,19711.754574160703,6.319550035948793,1.3509697483659382,2,1134.321747974356,18.905362466239264,True
71.58,RADAR_C,RADAR_C-CL82152,CLUTTER,44746.08916303745,30557.66191178742,-18.6322345776745,76.95052650762335,1,1500.0,25.0,True
71.58,RADAR_C,RADAR_C-CL43751,CLUTTER,80957.95075844036,-33092.48363854962,17.347758184780243,-16.90131668565259,3,857.790551951732,14.296509199195533,True
71.85,RADAR_B,RADAR_B-CL74484,CLUTTER,10389.654651916324,-16619.15052541782,-1.6955645944610034,3.6954378111861383,5,490.536420678438,8.1756070113073,True
71.85,RADAR_B,RADAR_B-CL89828,CLUTTER,-16412.550449893606,78893.69544158468,-13.46194433959813,-27.45657859271981,2,1134.321747974356,18.905362466239264,True
71.85,RADAR_B,RADAR_B-CL19498,CLUTTER,38785.79514711778,11632.197831449492,8.466995702965322,8.550285520309082,5,490.536420678438,8.1756070113073,True
71.85,RADAR_B,RADAR_B-CL55073,CLUTTER,3615.030342290047,42880.69778872377,31.32280856318505,-12.480828489998293,2,1134.321747974356,18.905362466239264,True
71.85,RADAR_B,RADAR_B-CL90854,CLUTTER,-9306.030614206451,-29247.151328302483,-0.6234411104637276,-12.831716518440649,5,490.536420678438,8.1756070113073,True
72.71,RADAR_A,RADAR_A-T5973,PGT549U,-84129.70670393617,30147.11446413942,-74.22567433171687,54.11911140420536,11,91.73630764819175,1.528938460803196,False
73.66,RADAR_A,RADAR_A-CL14521,CLUTTER,-17896.671927489893,73225.75045846324,9.376625456623959,26.53994958543035,3,857.790551951732,14.296509199195533,True
73.66,RADAR_A,RADAR_A-CL91251,CLUTTER,63141.854000414576,-19347.91575550256,-1.0228562325074164,3.545055983326255,5,490.536420678438,8.1756070113073,True
73.66,RADAR_A,RADAR_A-CL19664,CLUTTER,29250.503531438095,-93049.9836531908,0.15823839072962548,7.6241014536154585,5,490.536420678438,8.1756070113073,True
74.74,RADAR_B,RADAR_B-T5313,PGT549U,-84177.43456583937,30124.48297097474,-84.18826576937602,59.90930951746977,7,280.51833803078955,4.6753056338464924,False
