time,x,y,z,vx,vy,vz,callsign,lat,lon,alt_m,time_unix,target_id,target_name,speed,heading,turn_rate,climb_rate,spiral_center_x_m,spiral_center_y_m,spiral_radius_m,spiral_theta_rad
1.6500000000000001,100497.2184561069,100125.33846054328,3018.505232272584,-11.115574401803315,75.38283286406659,11.079918082712538,HEDEF_5,49.74244880177492,18.764110754969703,10638.505232272584,1782902141.65,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.9992991501445,98.388102680543,0.1493389526283586,11.079918082712538,100000.0,100000.0,512.7727829502226,0.24693465281425378
1.7000000000000002,100496.6486037449,100129.10555639122,3019.059027969524,-11.678108606371097,75.29891502892133,11.071916881279321,HEDEF_5,49.7424826800818,18.76410296814159,10639.059027969524,1782902141.7,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99929979279598,98.8157684630798,0.14923346698542161,11.071916881279321,100000.0,100000.0,513.155026854627,0.25432452753398366
1.75,100496.05064524629,100132.8683520462,3019.612423960713,-12.239632459008135,75.21085794619285,11.063932281194866,HEDEF_5,49.74251651971611,18.764094797253197,10639.612423960712,1782902141.75,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99930099200168,99.24314746257998,0.14911686568100535,11.063932281194866,100000.0,100000.0,513.5369948719347,0.261709068562171
1.8,100495.42464049898,100136.62664218583,3020.165421197643,-12.79999190068338,75.11869506689254,11.055966000654735,HEDEF_5,49.74255031883135,18.76408624312288,10640.165421197642,1782902141.8,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.9993021099411,99.67014516885388,0.14900749332604946,11.055966000654735,100000.0,100000.0,513.9186876588901,0.2690882885955702
1.85,100494.77064605622,100140.38022155288,3020.7180205607783,-13.359335543238558,75.0224109494593,11.048015457003203,HEDEF_5,49.74258407558159,18.76407730652341,10640.718020560778,1782902141.85,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99930283038003,100.09689751092063,0.1489110810028329,11.048015457003203,100000.0,100000.0,514.3001058232121,0.2764621993831381
1.9000000000000001,100494.08870694466,100144.12888328078,3021.2702227433433,-13.917552989558317,74.92203375569079,11.04008175231138,HEDEF_5,49.74261778810644,18.764067988070067,10641.270222743344,1782902141.9,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99930407739899,100.52334281527317,0.14879011678933907,11.04008175231138,100000.0,100000.0,514.6812498433817,0.2838308101752866
1.9500000000000002,100493.37889075726,100147.87242492846,3021.8220287360095,-14.474511485546827,74.81759680795949,11.032166308934393,HEDEF_5,49.74265145458531,18.764058288686485,10641.822028736009,1782902141.95,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99930498602961,100.9494020834494,0.1486760976367556,11.032166308934393,100000.0,100000.0,515.0621204031852,0.291194134191579
2.0,100492.64125579613,100151.61064296159,3022.3734393742375,-15.030337268486619,74.70908655319363,11.024266870917927,HEDEF_5,49.74268507318776,18.76404820916934,10642.373439374238,1782902142.0,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99930591932795,101.3751941061793,0.1485805446326296,11.024266870917927,100000.0,100000.0,515.4427180792795,0.29855218258044686
2.0500000000000003,100491.87585703042,100155.34333358378,3022.9244554231013,-15.584984167362563,74.59652022703085,11.016383635316743,HEDEF_5,49.742718642081,18.764037750269758,10642.9244554231,1782902142.05,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99930694414878,101.8007058959699,0.1484716438121083,11.016383635316743,100000.0,100000.0,515.8230433997378,0.3059049655510688
2.1,100491.0827573794,100159.0702949843,3023.4750777377694,-16.138340550358407,74.4799296350684,11.00851773235263,HEDEF_5,49.74275215945012,18.76402691284752,10643.47507773777,1782902142.1,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99930789836753,102.22587396295962,0.1483540593351229,11.00851773235263,100000.0,100000.0,516.2030969548194,0.31325249451485493
2.15,100490.26202297538,100162.79132654727,3024.0253071963366,-16.69039579515811,74.35932715109084,11.000668859429425,HEDEF_5,49.74278562349093,18.764015697806293,10644.025307196336,1782902142.15,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99930883791625,102.65071204332347,0.14824366695971136,11.000668859429425,100000.0,100000.0,516.5828793506074,0.3205947811891318
2.2,100489.41371779988,100166.5062276994,3024.5751446237123,-17.24115719459951,74.23472085618414,10.992836461973639,HEDEF_5,49.74281903239963,18.764004106020362,10644.575144623712,1782902142.2,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99930996758457,103.07524760859307,0.1481428565713827,10.992836461973639,100000.0,100000.0,516.9623911564756,0.32793183658153974
2.25,100488.53790725592,100170.2147986329,3025.124590842534,-17.790631812415086,74.10611745668575,10.985019990610454,HEDEF_5,49.742852384379304,18.76399213838344,10645.124590842534,1782902142.25,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99931096434001,103.4995080879787,0.14804296998457644,10.985019990610454,100000.0,100000.0,517.341632940229,0.33526367166938187
2.3000000000000003,100487.63465461864,100173.91683944507,3025.6736466227735,-18.33876272395719,73.97353901702445,10.977219808864902,HEDEF_5,49.74288567763219,18.763979795760157,10645.673646622774,1782902142.3,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99931199485471,103.9234713452629,0.1479326304587687,10.977219808864902,100000.0,100000.0,517.7206052333224,0.3425902967272039
2.35,100486.70403098351,100177.6121525346,3026.2223128234205,-18.885473154252395,73.83701337408274,10.969436565981596,HEDEF_5,49.74291891038121,18.763967079122004,10646.22231282342,1782902142.35,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.9993128465414,104.34709962573429,0.1478195713804631,10.969436565981596,100000.0,100000.0,518.0993086286521,0.3499117232174013
2.4000000000000004,100485.74610730322,100181.30054078248,3026.7705902793714,-19.430764089804143,73.69655019883066,10.961669807678845,HEDEF_5,49.742952080853634,18.76395398943853,10646.770590279371,1782902142.4,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99931369366202,104.77041510221625,0.14771219471325026,10.961669807678845,100000.0,100000.0,518.4777437024843,0.35722796228086007
2.45,100484.76095457454,100184.98180755448,3027.3184798041884,-19.974621326546185,73.55216247250792,10.953919298292021,HEDEF_5,49.742985187281086,18.763940527679875,10647.318479804188,1782902142.45,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99931460418729,105.19342815970268,0.14760663397848006,10.953919298292021,100000.0,100000.0,518.8559110163611,0.36453902477380323
2.5,100483.74864517056,100188.65575702973,3027.865982209201,-20.51701742981095,73.40386655565817,10.946184993132192,HEDEF_5,49.74301822790251,18.763926694834993,10647.865982209201,1782902142.5,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.9993155517626,105.61613881772617,0.14750107987874728,10.946184993132192,100000.0,100000.0,519.2338111302823,0.3718449215226386
2.5500000000000003,100482.70925283156,100192.32219421005,3028.4130983035016,-21.057925147819333,73.25167899380904,10.938466847619566,HEDEF_5,49.74305120096424,18.76391249191152,10648.413098303501,1782902142.55,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.9993165159255,106.0385470947701,0.14739553228530156,10.938466847619566,100000.0,100000.0,519.6114446027046,0.37914566332393923
2.6,100481.64285265577,100195.98092492911,3028.959828893963,-21.597317414707504,73.0956165153766,10.930764817363524,HEDEF_5,49.7430841047201,18.763897919935644,10648.959828893963,1782902142.6,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99931748247602,106.46065300962938,0.14728999124641007,10.930764817363524,100000.0,100000.0,519.9888119905517,0.38644126094464404
2.6500000000000004,100480.54952109008,100199.63175586158,3029.506174785238,-22.135167351108976,72.93569602933712,10.92307885813716,HEDEF_5,49.743116937431466,18.763882979951987,10649.506174785238,1782902142.65,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99931844300018,106.88245658106392,0.14718445675470448,10.92307885813716,100000.0,100000.0,520.3659138492158,0.3937317251220864
2.7,100479.42933592065,100203.27449453204,3030.0521367797764,-22.671448265435174,72.77193462359719,10.915408925848169,HEDEF_5,49.74314969736738,18.763867673023466,10650.052136779777,1782902142.7,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.9993193952511,107.30395782782642,0.14707892872940675,10.915408925848169,100000.0,100000.0,520.7427507325683,0.40101706656419067
2.75,100478.28237626354,100206.90894932394,3030.5977156778226,-23.2061336543411,72.60434956289828,10.90775497652794,HEDEF_5,49.74318238280458,18.763852000231175,10650.597715677823,1782902142.75,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99932034286172,107.72515676821395,0.14697340713560791,10.90775497652794,100000.0,100000.0,521.1193231929576,0.40829729594943953
2.8000000000000003,100477.10872255522,100210.53492948833,3031.1429122774293,-23.73919720482081,72.43295828683767,10.900116966397036,HEDEF_5,49.743214992027625,18.76383596267425,10651.14291227743,1782902142.8,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99932129566648,108.14605342077925,0.1468678920181432,10.900116966397036,100000.0,100000.0,521.4956317812205,0.4155724239270989
2.85,100475.90845654305,100214.15224515263,3031.6877273744626,-24.270612795022316,72.25777840812225,10.892494851803349,HEDEF_5,49.74324752332895,18.763819561469738,10651.687727374463,1782902142.85,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.999322269873,108.56664780407623,0.14676238324365087,10.892494851803349,100000.0,100000.0,521.8716770466842,0.42284246111724066
2.9000000000000004,100474.68166127572,100217.76070732914,3032.2321617626094,-24.80035449413117,72.07882771024015,10.884888589225739,HEDEF_5,49.74327997500894,18.763802797752472,10652.23216176261,1782902142.9,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99932328739592,108.98693993589352,0.14665688077756656,10.884888589225739,100000.0,100000.0,522.2474595371717,0.4301074181108607
2.95,100473.42842109365,100221.36012792365,3032.776216233385,-25.32839656516444,71.89612414513249,10.877298135339515,HEDEF_5,49.74331234537603,18.76378567267493,10652.776216233386,1782902142.95,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.9993243761242,109.406929834587,0.14655476243940413,10.877298135339515,100000.0,100000.0,522.6229797990065,0.4373673054699641
3.0,100472.14882161921,100224.95031974366,3033.3198915761436,-25.8547376395436,71.7096769673517,10.869723098345276,HEDEF_5,49.74334463274677,18.763768187407116,10653.319891576144,1782902143.0,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99932538279971,109.82663687142552,0.14645695319918417,10.869723098345276,100000.0,100000.0,522.9982383770212,0.44462213372773235
3.0500000000000003,100470.84294732969,100228.53109562039,3033.8631885432196,-26.379358775215223,71.5195014514029,10.862163341236737,HEDEF_5,49.743376835437886,18.76375034310338,10653.863188543219,1782902143.05,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99932629380892,110.24606636445283,0.146353286881169,10.862163341236737,100000.0,100000.0,523.3732357904962,0.45187191292335344
3.1,100469.51088574168,100232.1022698888,3034.406107910267,-26.90218610863667,71.32563354074955,10.854619522538997,HEDEF_5,49.743408951779664,18.7637321409596,10654.406107910267,1782902143.1,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99932715545056,110.66517943704136,0.14624191333624026,10.854619522538997,100000.0,100000.0,523.7479725748079,0.45911665340718993
3.1500000000000004,100468.15272871882,100235.66365897446,3034.9486504954734,-27.423188215238042,71.12809471553192,10.847091693776747,HEDEF_5,49.743440980121186,18.763713582231066,10654.948650495473,1782902143.15,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99932797085472,111.08397080666127,0.1461330315407281,10.847091693776747,100000.0,100000.0,524.1224492946902,0.46635636609717646
3.2,100466.76856692016,100239.21507936035,3035.490817079645,-27.942364810151048,70.92689497303218,10.839579459807283,HEDEF_5,49.74347291881203,18.763694668156596,10655.490817079644,1782902143.2,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99932898775535,111.50246003251495,0.14603411466770666,10.839579459807283,100000.0,100000.0,524.496666489075,0.47359106141241303
3.25,100465.3584922378,100242.75634847177,3036.032608441454,-28.459737539524212,70.7220343502704,10.832082106961025,HEDEF_5,49.74350476621027,18.763675399991868,10656.032608441454,1782902143.25,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.9993299076776,111.92068465020017,0.14594076592722516,10.832082106961025,100000.0,100000.0,524.8706246954222,0.4808207497435522
3.3000000000000003,100463.92259316621,100246.28728279538,3036.574025290341,-28.975274683907628,70.51353380142245,10.824599696559744,HEDEF_5,49.743536520665536,18.763655778946124,10656.574025290342,1782902143.3,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99933084620285,112.33863902716861,0.14583521937290556,10.824599696559744,100000.0,100000.0,525.2443244034052,0.4880454405573893
3.35,100462.46096476942,100249.80770185191,3037.1150684111103,-29.488872748799622,70.30144453863613,10.817133337292034,HEDEF_5,49.74356818055473,18.76363580631838,10657.11506841111,1782902143.35,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99933177535104,112.75625890764339,0.1457207594571237,10.817133337292034,100000.0,100000.0,525.6177661547168,0.49526514432639795
3.4000000000000004,100460.97370589133,100253.31742724925,3037.65573862407,-30.000524233677424,70.08577994920779,10.809682749833883,HEDEF_5,49.74359974427354,18.7636154834593,10657.655738624071,1782902143.4,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99933276682532,113.17355747760203,0.14562540456092776,10.809682749833883,100000.0,100000.0,525.990950515554,0.502479871996801
3.45,100459.46091234605,100256.81627984683,3038.1960366860935,-30.5103228923399,69.8665086600231,10.802246176641347,HEDEF_5,49.74363121021091,18.763594811678157,10658.196036686093,1782902143.45,5.0,AKINCI Benzeri Dışa Açılan Spiral Tırmanış Rotası,76.99933348930162,113.59063101476603,0.14553299268941444,10.802246176641347,100000.0,100000.0,526.3638780083297,0.5096896336683456
